Title,prediction
Midnight in the Garden of Good and Evil (1997),0.14178690085598034
For a Few Dollars More (1965),0.1416365205847393
On the Waterfront (1954),0.14163648403391257
"Corrina, Corrina (1994)",0.14116440529777646
Aladdin and the King of Thieves (1996),0.14095979630775268
"Fox and the Hound, The (1981)",0.14061694000383146
Alive (1993),0.14047256046134857
Invasion of the Body Snatchers (1956),0.14032100084934074
City of Angels (1998),0.14031830251095145
"Doors, The (1991)",0.14004860484503992
"Mission, The (1986)",0.13981762924137092
"Man Who Would Be King, The (1975)",0.13963988236553976
Midnight Run (1988),0.13942583118998697
10 Things I Hate About You (1999),0.13916152484137473
"Cider House Rules, The (1999)",0.1390683532234696
Star Trek VI: The Undiscovered Country (1991),0.1385830120989549
Trainspotting (1996),0.13843862999803483
Shaft (2000),0.13801799780111118
"Karate Kid, Part II, The (1986)",0.13786565579865567
"Spy Who Loved Me, The (1977)",0.13735097775463304
Rocky IV (1985),0.13672859749259436
Basic Instinct (1992),0.13656495161547758
With Honors (1994),0.13649946364975535
Inherit the Wind (1960),0.13630432103196316
Blade (1998),0.13629332990375756
Go (1999),0.13611502888680113
Dangerous Liaisons (1988),0.13587545370546325
"Fistful of Dollars, A (1964)",0.13564944231386958
On Her Majesty's Secret Service (1969),0.1355397553126081
"Red Firecracker, Green Firecracker (1994)",0.13451981386290873
Circle of Friends (1995),0.13429564759565268
Vacation (1983),0.1342837397978981
Mouse Hunt (1997),0.13404380562849913
She's the One (1996),0.13387183504124156
"Little Rascals, The (1994)",0.13382728604931382
Cabaret (1972),0.13357660349411377
Flatliners (1990),0.13348662312777068
Rules of Engagement (2000),0.13304682431575
Moonraker (1979),0.13294026378589047
"Nutty Professor, The (1963)",0.13214230829890342
"Christmas Carol, A (1938)",0.13200087618385625
"Producers, The (1968)",0.13167911293355977
High Noon (1952),0.13157997978331587
"Creature From the Black Lagoon, The (1954)",0.13118537415687673
Lord of the Flies (1963),0.13097496012282028
"Net, The (1995)",0.1309666498798029
"Fabulous Baker Boys, The (1989)",0.13063374781106227
Rob Roy (1995),0.13060253131108576
Ed Wood (1994),0.13000079085739127
Alien� (1992),0.1297643902306313
"Paper Chase, The (1973)",0.12962768464137647
Robin Hood: Prince of Thieves (1991),0.12873419740568012
G.I. Jane (1997),0.12821145150539076
Down Periscope (1996),0.1281789987628889
Beneath the Planet of the Apes (1970),0.1272994259744972
Freaky Friday (1977),0.12703208740063784
Tron (1982),0.12700335002140203
Carlito's Way (1993),0.12688289980164516
"Grand Day Out, A (1992)",0.12679418309920165
Babes in Toyland (1961),0.12677682430116657
"General's Daughter, The (1999)",0.1264882733813302
Excalibur (1981),0.12646519119017435
"Muppets Take Manhattan, The (1984)",0.12595496513286356
"Tigger Movie, The (2000)",0.1257486292063223
Escape from the Planet of the Apes (1971),0.12569037154460366
Easy Rider (1969),0.12564030108506374
Son of Flubber (1963),0.12563714105685436
Gods and Monsters (1998),0.12523368581284156
To Catch a Thief (1955),0.12515931352206416
In the Heat of the Night (1967),0.12512057866068704
Free Willy (1993),0.12476155510530255
"Mighty, The (1998)",0.12381561149066656
Romeo and Juliet (1968),0.12337719549167736
"Golden Child, The (1986)",0.12307667021285609
True Romance (1993),0.12300941281713454
Scream 3 (2000),0.12291650194704166
"Rugrats Movie, The (1998)",0.12285381478001266
When a Man Loves a Woman (1994),0.12277110340107182
Three Amigos! (1986),0.12271832280121439
Shine (1996),0.12258254099826131
"Apple Dumpling Gang, The (1975)",0.12234176580854958
Fallen (1998),0.12224350688440436
"Shaggy D.A., The (1976)",0.12215029024864672
Rumble in the Bronx (1995),0.12153546266084242
Highlander (1986),0.12110351153625858
Batman & Robin (1997),0.12090826632902024
Blast from the Past (1999),0.12082664719394737
Tommy Boy (1995),0.12079849985039372
"Bamba, La (1987)",0.12079127989016766
Take the Money and Run (1969),0.1206685260176224
Jagged Edge (1985),0.12051232139054982
"Grapes of Wrath, The (1940)",0.12007992662788325
Soylent Green (1973),0.12003726856688271
"Money Pit, The (1986)",0.11956030392803287
Frankenstein (1931),0.11882060782777566
"Thomas Crown Affair, The (1968)",0.1186015791101939
To Sir with Love (1967),0.11857728815214029
Rebel Without a Cause (1955),0.11826505528085934
Shall We Dance? (Shall We Dansu?) (1996),0.11768927185539711
I.Q. (1994),0.11718710133937599
Shall We Dance? (1937),0.11715971018658541
Places in the Heart (1984),0.11713391416218605
"Jewel of the Nile, The (1985)",0.11651588926308629
Manhattan (1979),0.1164316995572442
Hackers (1995),0.11642863983732377
Kiss the Girls (1997),0.1164261922837618
Homeward Bound II: Lost in San Francisco (1996),0.11625582599110458
Flipper (1996),0.11593415536417154
Murder at 1600 (1997),0.11587584144508319
Star Trek III: The Search for Spock (1984),0.11586380713276409
Creature Comforts (1990),0.1156175458277263
French Kiss (1995),0.11544698195895267
Die Hard: With a Vengeance (1995),0.11517097925601091
Billy Madison (1995),0.11490618397838943
"Bank Dick, The (1940)",0.11478584402456588
"Lord of the Rings, The (1978)",0.11438967848805198
Mystery Men (1999),0.1138889402706265
"Run Silent, Run Deep (1958)",0.11367034203327431
And Now for Something Completely Different (1971),0.1136262806453319
Manon of the Spring (Manon des sources) (1986),0.11345744525396112
"Thin Red Line, The (1998)",0.11304558112877675
Rushmore (1998),0.11285090421182702
Brighton Beach Memoirs (1986),0.11279888764071164
Double Indemnity (1944),0.11278634721718911
William Shakespeare's Romeo and Juliet (1996),0.11274321294479617
Hud (1963),0.11266733520523622
"Straight Story, The (1999)",0.11252229452249207
White Men Can't Jump (1992),0.1123699160807609
Father of the Bride (1950),0.11185436578003125
Year of Living Dangerously (1982),0.1117119058924318
Grease 2 (1982),0.11167152278942714
Red Dawn (1984),0.1115473672305678
Bird on a Wire (1990),0.11129171438315946
Paulie (1998),0.11107652779857612
"Adventures of Robin Hood, The (1938)",0.11090013510834121
I'll Be Home For Christmas (1998),0.11062846943752433
"First Wives Club, The (1996)",0.1105730848395682
Escape to Witch Mountain (1975),0.11041365594200686
"Jerk, The (1979)",0.11030190849241123
Romy and Michele's High School Reunion (1997),0.11015525477653103
Absolute Power (1997),0.11012177982879948
Space Cowboys (2000),0.11006283294305266
Natural Born Killers (1994),0.10986214913045915
"Black Cauldron, The (1985)",0.10924362502644784
Force 10 from Navarone (1978),0.10915830522165301
Mad Max Beyond Thunderdome (1985),0.10907725160535636
Weekend at Bernie's (1989),0.1086276208401969
Charade (1963),0.10846889495695539
Adventures in Babysitting (1987),0.10785709104986435
"Other Sister, The (1999)",0.10760605526187389
Jean de Florette (1986),0.10748146587670296
Hocus Pocus (1993),0.10735018287866512
Oliver & Company (1988),0.10733939053755445
She's All That (1999),0.10679359772156707
"Cat from Outer Space, The (1978)",0.10668123486655601
Nikita (La Femme Nikita) (1990),0.10645116749614345
Richie Rich (1994),0.10637706782212773
Best in Show (2000),0.10636984093174007
"Great Santini, The (1979)",0.10609248803268499
All Quiet on the Western Front (1930),0.1059408131712389
Dr. No (1962),0.10568249216731981
"Brother from Another Planet, The (1984)",0.10534927251259166
"Quick and the Dead, The (1995)",0.10525894009487255
Repo Man (1984),0.10521361604096571
"Prince of Tides, The (1991)",0.10510149401920804
"Mystery, Alaska (1999)",0.10508495396061246
Ladyhawke (1985),0.10507943932977584
Can't Hardly Wait (1998),0.10506422794887721
Victor/Victoria (1982),0.10456518908510429
"Pillow Book, The (1995)",0.1039885789309993
Where Eagles Dare (1969),0.10382870012456148
"War Room, The (1993)",0.10324789020030323
"Siege, The (1998)",0.10317836050158344
"Verdict, The (1982)",0.1030736852485483
South Pacific (1958),0.10297085155031868
Big Night (1996),0.10199661518800074
"Secret of Roan Inish, The (1994)",0.10199661518800074
"Postino, Il (The Postman) (1994)",0.10192810407876443
"Boys from Brazil, The (1978)",0.101243540933109
"Computer Wore Tennis Shoes, The (1970)",0.1012186791561882
Being There (1979),0.10119666998960648
Bananas (1971),0.10118498831837294
Marathon Man (1976),0.10105817707748102
Willow (1988),0.10044884658786446
Gone in 60 Seconds (2000),0.10035095935382864
Hamlet (1996),0.10026141868373008
Agnes of God (1985),0.10021233915163053
Atlantic City (1980),0.10019868199892398
Wild Wild West (1999),0.10014520012252658
Stepmom (1998),0.10011270043447296
EDtv (1999),0.09961592711234164
Antonia's Line (Antonia) (1995),0.09948174841286607
City Slickers II: The Legend of Curly's Gold (1994),0.09929454448609834
Jeremiah Johnson (1972),0.09910960513100738
Badlands (1973),0.09910300297783989
Road Trip (2000),0.09910100732243361
"Big Sleep, The (1946)",0.09908283319818213
Murphy's Romance (1985),0.09876189879745195
Analyze This (1999),0.09869925686169065
Jack Frost (1998),0.09794049425891903
Private Benjamin (1980),0.09722117720885105
Mad Max (1979),0.09713664433608653
"Man in the Iron Mask, The (1998)",0.09707134119230881
Airport (1970),0.09653249145207173
Condorman (1981),0.09642014170163717
All Dogs Go to Heaven (1989),0.09632350477474204
Robin Hood: Men in Tights (1993),0.09609011320909035
"Walk on the Moon, A (1999)",0.09587394628322483
"Towering Inferno, The (1974)",0.09583649491501739
"Girl, Interrupted (1999)",0.09564777684485662
"Incredible Journey, The (1963)",0.09557674230610122
"Out-of-Towners, The (1999)",0.09524478891914143
Hamlet (1990),0.09496532492577342
Shaft (1971),0.09485031099633737
Practical Magic (1998),0.09457224542956372
For Your Eyes Only (1981),0.09453861805919493
Santa Claus: The Movie (1985),0.09411969783928584
I Know What You Did Last Summer (1997),0.09405369858195574
High Plains Drifter (1972),0.09385831038882722
"Naked Gun: From the Files of Police Squad!, The (1988)",0.09368573796411778
Bean (1997),0.09282781417670738
Koyaanisqatsi (1983),0.09258968740894899
Wes Craven's New Nightmare (1994),0.09227859806704647
"Thin Blue Line, The (1988)",0.09189324381849523
"Three Caballeros, The (1945)",0.0917344506797956
Cop Land (1997),0.09148550907316098
"Civil Action, A (1998)",0.0914841823016693
Ruthless People (1986),0.09139864398495492
"Piano, The (1993)",0.0910905952740122
I Still Know What You Did Last Summer (1998),0.09069145531749186
In & Out (1997),0.09061093107481923
Seven Days in May (1964),0.09059249175684402
Muppets From Space (1999),0.09049720218421936
Center Stage (2000),0.09041038397473977
Magnum Force (1973),0.09016011922545367
Balto (1995),0.08994569501188303
Teenage Mutant Ninja Turtles (1990),0.089925291554967
Doctor Dolittle (1967),0.0898820051197197
City Lights (1931),0.08972818158740282
"Princess Mononoke, The (Mononoke Hime) (1997)",0.08967029278713336
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",0.08949768426140088
Darby O'Gill and the Little People (1959),0.08947880539518772
My Life as a Dog (Mitt liv som hund) (1985),0.08926206112141002
Encino Man (1992),0.0892518889747205
"Treasure of the Sierra Madre, The (1948)",0.0892458392727244
"Pawnbroker, The (1965)",0.0891395848108389
Porky's (1981),0.08909631511726498
Dick Tracy (1990),0.089085399104538
Muppet Treasure Island (1996),0.08881998710090062
Young Guns (1988),0.08876814588892218
"Unbearable Lightness of Being, The (1988)",0.08865783537106199
"Spitfire Grill, The (1996)",0.08846496412499798
Music of the Heart (1999),0.08844471724409447
"Clan of the Cave Bear, The (1986)",0.08839706097675241
"Hand That Rocks the Cradle, The (1992)",0.08829240139467798
"Thing, The (1982)",0.08799490864311554
No Way Out (1987),0.08797724068959836
Priest (1994),0.08719359862946709
Lucas (1986),0.08706819627741061
Air Bud: Golden Receiver (1998),0.08629406131657963
Little Shop of Horrors (1986),0.08620138558439011
That Darn Cat! (1965),0.0859348096422951
Shadowlands (1993),0.08584347594067947
"Last Days of Disco, The (1998)",0.08565999313037229
Superman IV: The Quest for Peace (1987),0.08555212185807658
Live and Let Die (1973),0.08541454947652716
Strange Days (1995),0.08524357339532114
Deuce Bigalow: Male Gigolo (1999),0.0849758390970518
My Blue Heaven (1990),0.08485028559860873
"Return of Jafar, The (1993)",0.08481863970250192
"Preacher's Wife, The (1996)",0.08475815191536154
Mercury Rising (1998),0.08459677404259874
Alaska (1996),0.08447418742625129
Hard-Boiled (Lashou shentan) (1992),0.08442682942028026
"Great Dictator, The (1940)",0.08435357814650479
Boiler Room (2000),0.08425297628665919
Pushing Tin (1999),0.0842247429292212
Everest (1998),0.08416192593921762
Message in a Bottle (1999),0.08390201040422421
American Gigolo (1980),0.08374375761321305
Hero (1992),0.08360927153898351
Hot Shots! Part Deux (1993),0.0835492949669249
Requiem for a Dream (2000),0.08347463178245963
Pump Up the Volume (1990),0.0834713704904961
Happiness (1998),0.0834713704904961
Scream 2 (1997),0.08344168410624758
East of Eden (1955),0.0833093639402679
"Taming of the Shrew, The (1967)",0.08320575023083701
"Bell, Book and Candle (1958)",0.08315571528407276
Immortal Beloved (1994),0.08300039484438604
Lost in Space (1998),0.08291479302110555
In the Name of the Father (1993),0.08278928209460214
Leave It to Beaver (1997),0.0827008895364552
Tall Tale (1994),0.08245283189114123
U.S. Marshalls (1998),0.08219130304591687
Mars Attacks! (1996),0.08206464449357019
"Man for All Seasons, A (1966)",0.08192096954571254
Eraserhead (1977),0.08144948329882701
"Sex, Lies, and Videotape (1989)",0.08144948329882701
"Ipcress File, The (1965)",0.08144948329882701
Glengarry Glen Ross (1992),0.08136555132582757
"Big Country, The (1958)",0.08128402390438089
Nell (1994),0.08115500789448701
Pecker (1998),0.08099532055112134
"Red Violin, The (Le Violon rouge) (1998)",0.08043109613004755
Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),0.08041657369305058
Friday (1995),0.08040276956656447
In Love and War (1996),0.08032700735347487
Metropolis (1926),0.08031693718481704
Hang 'em High (1967),0.08030879288272835
Roman Holiday (1953),0.08012167978314036
"Life and Times of Hank Greenberg, The (1998)",0.0801028665859635
Nick of Time (1995),0.07992456251614277
Mr. Mom (1983),0.07987158981037429
Menace II Society (1993),0.0797755139383117
Defending Your Life (1991),0.07951547077186326
"Karate Kid III, The (1989)",0.07939745620119279
Mickey Blue Eyes (1999),0.0789538377755272
Melody Time (1948),0.07895280742567237
D3: The Mighty Ducks (1996),0.0788629523898973
D2: The Mighty Ducks (1994),0.0788629523898973
Madeline (1998),0.0787135522153663
Barry Lyndon (1975),0.07851766528762104
Operation Dumbo Drop (1995),0.07851034764270487
Weird Science (1985),0.07835092951312995
Brassed Off (1996),0.07802651467920993
"Taking of Pelham One Two Three, The (1974)",0.0780068509538641
Farewell My Concubine (1993),0.07778369367191582
That Darn Cat! (1997),0.07775493336119871
"Big Green, The (1995)",0.07771618520976692
Crocodile Dundee II (1988),0.07770762440136895
Labyrinth (1986),0.07767796311445666
Psycho (1998),0.07766013989087596
"Night at the Roxbury, A (1998)",0.0776024170503424
"Long Kiss Goodnight, The (1996)",0.07680724485690764
Key Largo (1948),0.07667474850607851
Escape from New York (1981),0.07657655453919252
Westworld (1973),0.0763432312725861
"Air Up There, The (1994)",0.07599818398276438
"Man Without a Face, The (1993)",0.07588925662868515
In the Company of Men (1997),0.07583386937749874
Rocky V (1990),0.0757959790290853
"Way We Were, The (1973)",0.07570065004413698
"Odessa File, The (1974)",0.07570065004413698
Meet Me in St. Louis (1944),0.07561283418633886
Batman: Mask of the Phantasm (1993),0.07555064689618095
Thunderball (1965),0.0755407252190878
"Great Race, The (1965)",0.07537892765948755
Bullets Over Broadway (1994),0.07527129619251668
Howard the Duck (1986),0.07514769550136403
Son in Law (1993),0.07495814098465191
U Turn (1997),0.07486485204459206
Tea with Mussolini (1999),0.07485499224066133
Runaway Train (1985),0.07479542305923438
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",0.07470298277502868
Return from Witch Mountain (1978),0.07457042320419915
"River Wild, The (1994)",0.07456754126199361
Notorious (1946),0.07439297533221316
Love Is a Many-Splendored Thing (1955),0.07385099193038754
Where the Heart Is (2000),0.07385099193038754
"Hurricane, The (1999)",0.07369369850889773
Spawn (1997),0.07363857583879488
Stop Making Sense (1984),0.07348053714478828
"Journey of Natty Gann, The (1985)",0.07347123794225226
Gigi (1958),0.07341921316234465
"Man and a Woman, A (Un Homme et une Femme) (1966)",0.07323536049510274
"Me, Myself and Irene (2000)",0.07315832847351442
Albino Alligator (1996),0.07310858511258206
Blue Hawaii (1961),0.07258718242128194
"Cradle Will Rock, The (1999)",0.07243820748238305
"Boy Who Could Fly, The (1986)",0.07225303806441075
Blood Simple (1984),0.07183034694949475
Klute (1971),0.07181981800406523
"39 Steps, The (1935)",0.07174660551409198
Once Upon a Time in America (1984),0.07166296183606996
Stardust Memories (1980),0.07166236543246472
"Story of Us, The (1999)",0.07166236543246472
Mediterraneo (1991),0.0716034211474099
Deep Blue Sea (1999),0.07141224483364936
"Big Kahuna, The (2000)",0.07122928630475472
Ace Ventura: When Nature Calls (1995),0.07118202502023817
True Grit (1969),0.07110035642627938
Boys and Girls (2000),0.07099636407126221
"Conversation, The (1974)",0.07060562802917024
Working Girl (1988),0.0705527875127271
"Astronaut's Wife, The (1999)",0.07047402751723858
Coming Home (1978),0.07022797210306114
"Candidate, The (1972)",0.07022797210306114
Man on the Moon (1999),0.0702002818929153
"Glass Bottom Boat, The (1966)",0.07016376268410873
"Phantom of the Opera, The (1943)",0.0701375052523566
Mighty Morphin Power Rangers: The Movie (1995),0.07012518169057295
Evita (1996),0.06999796151163323
"Dorado, El (1967)",0.06993821453535665
Clue (1985),0.06992692654169687
"Fighting Seabees, The (1944)",0.06992526225684154
Othello (1995),0.0695105983921389
"General, The (1927)",0.06941610664415651
Liberty Heights (1999),0.0693624253992419
Conquest of the Planet of the Apes (1972),0.06931836633930355
Demolition Man (1993),0.06913668817215486
Nashville (1975),0.06907471481470198
Something Wicked This Way Comes (1983),0.06891750691045948
Harriet the Spy (1996),0.06887989829875318
Primary Colors (1998),0.06881309720751366
Kidnapped (1960),0.06873764870044431
"Basketball Diaries, The (1995)",0.06872705485595067
Johnny Mnemonic (1995),0.06871591988361228
Get on the Bus (1996),0.06856830448470731
Clockers (1995),0.06856830448470731
Heartbreak Ridge (1986),0.06838771460453184
Eraser (1996),0.0683734755906096
Reality Bites (1994),0.06829205894700276
Volcano (1997),0.0681046924603368
Farinelli: il castrato (1994),0.068000776157124
Great Expectations (1998),0.06784607530380901
Cliffhanger (1993),0.06781721758904038
Harvey (1950),0.0675372443162176
Seven Years in Tibet (1997),0.06748282443306544
"Craft, The (1996)",0.06746033223036786
Beautiful Girls (1996),0.06746033223036786
Empire Records (1995),0.06745033575054048
"Star Is Born, A (1937)",0.06731680346666413
"Kid in King Arthur's Court, A (1995)",0.06728414814946844
My Bodyguard (1980),0.06696277618775835
Ghost in the Shell (Kokaku kidotai) (1995),0.0669482308448418
How to Make an American Quilt (1995),0.0669098930951747
Sliding Doors (1998),0.06689660629251479
"Streetcar Named Desire, A (1951)",0.0668102049559334
Kids (1995),0.06679610157988228
Welcome to the Dollhouse (1995),0.06677709639239687
"MatchMaker, The (1997)",0.06674898157324452
Playing by Heart (1998),0.06674032012640052
Drugstore Cowboy (1989),0.06670352344065884
"Odd Couple II, The (1998)",0.06668624256514162
Flashdance (1983),0.06648210740641311
Poltergeist (1982),0.06635453175683553
Dead Calm (1989),0.0662014526145952
First Blood (1982),0.06619984751102494
Another Day in Paradise (1998),0.06610615640009423
Small Soldiers (1998),0.06605116995351679
Singles (1992),0.06571192023105529
Bringing Out the Dead (1999),0.06557267993678985
At First Sight (1999),0.0654058121363382
Thirty-Two Short Films About Glenn Gould (1993),0.06535556522584149
"Color of Money, The (1986)",0.06521835905492931
"Day the Earth Stood Still, The (1951)",0.0651447680613294
Death Wish (1974),0.0651447680613294
Ran (1985),0.06489691010706132
Predator 2 (1990),0.06463372764725894
"Mirror Has Two Faces, The (1996)",0.06419088933315774
Benny & Joon (1993),0.06401716602396858
"Champ, The (1979)",0.06384183065736579
Fatal Instinct (1993),0.06384095523724527
"Falcon and the Snowman, The (1984)",0.06382006311513769
Up Close and Personal (1996),0.06380724629001389
Only You (1994),0.06374625350041
Forget Paris (1995),0.06373786111984733
"Lawnmower Man, The (1992)",0.0635295238252877
Bed of Roses (1996),0.063500848206518
To Die For (1995),0.06327371426314005
"Faculty, The (1998)",0.06307461037834244
Cape Fear (1962),0.06288056254797156
Godzilla (1998),0.06285209867731421
Little Voice (1998),0.06268946691341398
Anywhere But Here (1999),0.0626838084507408
Romeo Must Die (2000),0.0625183732180001
"Road to El Dorado, The (2000)",0.06251487927459477
Once Upon a Time in the West (1969),0.06247366117209683
Stir of Echoes (1999),0.06221892344137327
Cutthroat Island (1995),0.0621896206123025
Dante's Peak (1997),0.062157131929777544
Everything You Always Wanted to Know About Sex (1972),0.06188952171501971
Gaslight (1944),0.06167151992197896
Congo (1995),0.06166498488488166
54 (1998),0.06108715595205663
2010 (1984),0.06108176216229291
Heavy Metal (1981),0.06097010981473427
Virus (1999),0.06046735800517669
Teaching Mrs. Tingle (1999),0.06046453353833757
"Shaggy Dog, The (1959)",0.06037006432410062
Wayne's World 2 (1993),0.0600945088635514
Cats Don't Dance (1997),0.05984425430596656
All That Jazz (1979),0.059104325078967714
"Monster, The (Il Mostro) (1994)",0.059101807211272415
"Charlie, the Lonesome Cougar (1967)",0.05903102882713393
Addams Family Values (1993),0.058801907367781014
King Kong (1976),0.05876725896471005
Junior (1994),0.05874710033484729
Milk Money (1994),0.05871647688620507
Nurse Betty (2000),0.05866609035361109
Exotica (1994),0.05846172841653889
Days of Thunder (1990),0.05824486169906729
"Prophecy, The (1995)",0.05824486169906729
Bram Stoker's Dracula (1992),0.05824486169906729
Stealing Home (1988),0.05824486169906729
"Beverly Hillbillies, The (1993)",0.05788012506159855
Rebecca (1940),0.057589252800006485
Shane (1953),0.05738384812645267
Indochine (1992),0.05732989234597177
Trekkies (1997),0.05732989234597177
Stigmata (1999),0.057157830095524526
"Flintstones, The (1994)",0.05690925331463806
My Man Godfrey (1936),0.056882191187800496
Rush Hour (1998),0.05657650630145036
Bloodsport (1988),0.05637200520530011
Rising Sun (1993),0.05622945777529067
"Man with the Golden Gun, The (1974)",0.05622945777529067
Disclosure (1994),0.056165444260058706
Ulee's Gold (1997),0.0561450687157702
"Evening Star, The (1996)",0.05599831151993024
Up in Smoke (1978),0.05599831151993024
"Return of the Pink Panther, The (1974)",0.05576023779627153
"Ideal Husband, An (1999)",0.05575672741677108
"Cutting Edge, The (1992)",0.05570683095726173
Dudley Do-Right (1999),0.055499862410891346
"Cable Guy, The (1996)",0.05538900083393864
Mutiny on the Bounty (1935),0.0553040338188963
Bride of Frankenstein (1935),0.0553040338188963
"Body Snatcher, The (1945)",0.0553040338188963
Butterfly (La Lengua de las Mariposas) (2000),0.0553040338188963
"Beach, The (2000)",0.05528007436356748
Halloween: The Curse of Michael Myers (1995),0.05504626786015389
"Devil's Own, The (1997)",0.05503978644444485
Licence to Kill (1989),0.05491909881519567
Three Days of the Condor (1975),0.05460126372284064
"Bear, The (1988)",0.05458553792047926
2 Days in the Valley (1996),0.05453911836694561
Hellraiser (1987),0.05440570777544105
Hellbound: Hellraiser II (1988),0.05440570777544105
In the Army Now (1994),0.053520912964257386
Anne Frank Remembered (1995),0.053034570315513486
Bringing Up Baby (1938),0.05272712888158017
"Man with Two Brains, The (1983)",0.05263487741912322
Harry and the Hendersons (1987),0.052470014283384735
Make Mine Music (1946),0.052443946692631145
Mighty Joe Young (1949),0.052443946692631145
So Dear to My Heart (1949),0.052443946692631145
Cimarron (1931),0.052443946692631145
Ghostbusters II (1989),0.052443946692631145
Yellow Submarine (1968),0.05219250031701689
Night of the Living Dead (1968),0.05207999029731849
Species (1995),0.05195518991741514
"Little Shop of Horrors, The (1960)",0.05189351152871774
Shaft in Africa (1973),0.051852891736858545
Squanto: A Warrior's Tale (1994),0.051852891736858545
Shaft's Big Score! (1972),0.051852891736858545
End of Days (1999),0.05179740403098969
Mighty Aphrodite (1995),0.05167994401538763
Children of Paradise (Les enfants du paradis) (1945),0.05121354161723472
Drive Me Crazy (1999),0.0512073244767257
It Takes Two (1995),0.0512073244767257
Gold Diggers: The Secret of Bear Mountain (1995),0.0512073244767257
Spice World (1997),0.0512073244767257
Kiss of Death (1995),0.051084933115970385
"Very Brady Sequel, A (1996)",0.05095989873615894
8 1/2 (1963),0.050897435468741876
"Dinner Game, The (Le D�ner de cons) (1998)",0.050823631592362584
Sweet and Lowdown (1999),0.050823631592362584
Nine Months (1995),0.05068493703594654
"Swan Princess, The (1994)",0.05039409899789307
"Fly II, The (1989)",0.05039044612440723
Blank Check (1994),0.05025555699519556
"Double Life of Veronique, The (La Double Vie de V�ronique) (1991)",0.050151573530731186
"Man Who Knew Too Little, The (1997)",0.04999205269500617
One False Move (1991),0.04985194867867132
M (1931),0.04985194867867132
"Raisin in the Sun, A (1961)",0.04985194867867132
"Barefoot Executive, The (1971)",0.04985194867867132
Red Sorghum (Hong Gao Liang) (1987),0.04985194867867132
Waiting to Exhale (1995),0.04970378632881704
Angela's Ashes (1999),0.04964985702315838
Simon Birch (1998),0.04964985702315838
"Midsummer Night's Dream, A (1999)",0.049251878315673236
Hairspray (1988),0.04913393534323345
Days of Heaven (1978),0.04913393534323345
Benji (1974),0.04906063909139967
Herbie Goes to Monte Carlo (1977),0.04906063909139967
Herbie Rides Again (1974),0.04906063909139967
Bottle Rocket (1996),0.049003824372517595
Return to Paradise (1998),0.049003824372517595
Nineteen Eighty-Four (1984),0.04895151888739069
"Adventures of Rocky and Bullwinkle, The (2000)",0.04893047671943017
"Wings of the Dove, The (1997)",0.04864167581434696
Steel Magnolias (1989),0.04852314289070891
Anaconda (1997),0.048355943639526305
American Psycho (2000),0.04834684314192017
Lolita (1962),0.04809568174666132
"Lost Weekend, The (1945)",0.04809568174666132
"Good Earth, The (1937)",0.04809568174666132
Quest for Fire (1981),0.04809568174666132
"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",0.04809568174666132
Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),0.04809568174666132
Lifeboat (1944),0.04809568174666132
Who's Afraid of Virginia Woolf? (1966),0.04809568174666132
Beloved (1998),0.04809568174666132
Canadian Bacon (1994),0.04802134160205927
Star Trek: The Motion Picture (1979),0.047599242349270814
Return of the Fly (1959),0.047437582698823755
Air America (1990),0.04743290603985955
"Bachelor, The (1999)",0.047309202050464974
"Kid, The (2000)",0.047257157662178625
"Simple Wish, A (1997)",0.04725001742778463
Dersu Uzala (1974),0.04695157625814211
Indecent Proposal (1993),0.046693208520938626
Police Academy 3: Back in Training (1986),0.04659588935925383
Andre (1994),0.04644964020450974
"$1,000,000 Duck (1971)",0.04644964020450974
True Crime (1995),0.046393421583027866
Pale Rider (1985),0.046393421583027866
"Invisible Man, The (1933)",0.046393421583027866
Scrooged (1988),0.04636676876282551
What Ever Happened to Baby Jane? (1962),0.04609271318861932
"Outlaw Josey Wales, The (1976)",0.04600721754328411
"Skulls, The (2000)",0.04592838338613138
McHale's Navy (1997),0.045901933021812044
Jingle All the Way (1996),0.04585191240032032
Airport '77 (1977),0.04573152831470864
Holiday Inn (1942),0.04562153821910743
Better Off Dead... (1985),0.045350358183895274
"Program, The (1993)",0.045350358183895274
Mallrats (1995),0.045350358183895274
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",0.04532820173519907
Last Action Hero (1993),0.04506144115985144
What Dreams May Come (1998),0.044978258975688676
"Long Walk Home, The (1990)",0.044978258975688676
"Women, The (1939)",0.044978258975688676
Women on the Verge of a Nervous Breakdown (1988),0.044978258975688676
"Name of the Rose, The (1986)",0.04495613063559279
Threesome (1994),0.04488278873236465
Random Hearts (1999),0.04482492565520037
Gulliver's Travels (1939),0.04479864921594419
Poltergeist III (1988),0.04479864921594419
Falling Down (1993),0.04475574062239576
Bachelor Party (1984),0.044608190237017224
Tom Jones (1963),0.044608190237017224
Living in Oblivion (1995),0.04424322705511704
"Hitch-Hiker, The (1953)",0.04418590009525834
Blame It on Rio (1984),0.04404861249473566
Ride with the Devil (1999),0.04393739569152849
