Title,prediction
"Color of Money, The (1986)",0.40330584856517293
"Color Purple, The (1985)",0.4032896750820869
"Goodbye Girl, The (1977)",0.4029570350393887
"Guns of Navarone, The (1961)",0.40289153680049344
Labyrinth (1986),0.4028721591157525
Tin Cup (1996),0.40285236623838305
Miller's Crossing (1990),0.4028364949401072
Coneheads (1993),0.40270564896335276
Prizzi's Honor (1985),0.4026867573545676
Dead Calm (1989),0.40268320425054815
Gone in 60 Seconds (2000),0.4024790264940477
Free Willy (1993),0.40244372889421054
Angel Heart (1987),0.40181403331120535
"Girl, Interrupted (1999)",0.4005729529954742
Cool Runnings (1993),0.39518372223848924
"Karate Kid, Part II, The (1986)",0.395156152902978
Road Trip (2000),0.39486033333948467
Addams Family Values (1993),0.39456996716397724
Thunderball (1965),0.3944571255637289
"Truth About Cats & Dogs, The (1996)",0.3942450236831867
Godzilla (1998),0.39422819416531335
All That Jazz (1979),0.39398122196847396
Dr. No (1962),0.3939785423416229
Back to School (1986),0.3938780558430497
Shane (1953),0.3937910921020201
"Fistful of Dollars, A (1964)",0.39379072243845353
Glengarry Glen Ross (1992),0.39368893753386036
Oliver! (1968),0.39360301066237763
U.S. Marshalls (1998),0.3934677111660443
Miracle on 34th Street (1994),0.39344080222808675
And Now for Something Completely Different (1971),0.3932137117863575
Flatliners (1990),0.39308754179237293
My Left Foot (1989),0.3929154712592574
Logan's Run (1976),0.3928485977206003
"Hurricane, The (1999)",0.3923638755653334
Welcome to the Dollhouse (1995),0.3920275227398432
Strictly Ballroom (1992),0.3859763253129772
"Indian in the Cupboard, The (1995)",0.38482847974574885
Swiss Family Robinson (1960),0.38480790462367764
Dreamscape (1984),0.3842790334117392
Alive (1993),0.3841085114107279
Deep Blue Sea (1999),0.3839666607696926
City Slickers II: The Legend of Curly's Gold (1994),0.3836152246419027
Flashdance (1983),0.3835204947801472
Defending Your Life (1991),0.3834619515738312
Double Indemnity (1944),0.38337687398723397
Mystery Science Theater 3000: The Movie (1996),0.3833293399542371
Wonder Boys (2000),0.383242970823699
Pi (1998),0.3831504843533962
Dead Men Don't Wear Plaid (1982),0.3826722310328566
"Last Days of Disco, The (1998)",0.38115862298604286
First Knight (1995),0.3761008017943959
Runaway Bride (1999),0.375201137187233
For Your Eyes Only (1981),0.37510873588803517
Police Academy (1984),0.3750391191170538
Midnight Express (1978),0.3749175535537125
"Spy Who Loved Me, The (1977)",0.3746121140068412
Emma (1996),0.3744162394806953
Cat Ballou (1965),0.3741665430834151
South Pacific (1958),0.3739091124637432
Kiss the Girls (1997),0.37387859096518905
Mallrats (1995),0.37369302784105995
Sliding Doors (1998),0.3735166355027455
"Doors, The (1991)",0.37336474115023355
Dinosaur (2000),0.3671635474115572
Grumpier Old Men (1995),0.3667890406381772
Requiem for a Dream (2000),0.36646531012606687
"Parent Trap, The (1998)",0.36598130180944144
"Apostle, The (1997)",0.365765962580499
Congo (1995),0.3654147096990424
Sphere (1998),0.3650520610801161
Nutty Professor II: The Klumps (2000),0.36494677759821686
Harvey (1950),0.36462077861318787
King Kong (1976),0.364391458589489
White Men Can't Jump (1992),0.3640646420393345
Billy Madison (1995),0.3639303149839554
Strange Days (1995),0.3590712339682094
Never Been Kissed (1999),0.3579786254450606
Eraser (1996),0.3569241575348528
Pinocchio (1940),0.3561652814642103
"Room with a View, A (1986)",0.355763067913502
Body Heat (1981),0.35569677932902244
"Time to Kill, A (1996)",0.3556374117486954
"Siege, The (1998)",0.35562581694380235
10 Things I Hate About You (1999),0.3556198565681991
Father of the Bride (1950),0.35557880157706867
Easy Rider (1969),0.355506437836951
Young Sherlock Holmes (1985),0.35528873804192057
Escape to Witch Mountain (1975),0.3552244929067869
"Blue Lagoon, The (1980)",0.35502157335053186
Scream 3 (2000),0.35493481845572494
Charlotte's Web (1973),0.35476515971358163
Cat on a Hot Tin Roof (1958),0.3547108317206241
"Horse Whisperer, The (1998)",0.3546673872316934
Peggy Sue Got Married (1986),0.3546089227167369
Anastasia (1997),0.3545603866043905
What Lies Beneath (2000),0.34702844667461247
Wayne's World 2 (1993),0.34654705294996757
"General's Daughter, The (1999)",0.34565520008454226
Entrapment (1999),0.3455193783110693
"Craft, The (1996)",0.3453172404035038
My Dog Skip (1999),0.3452039098076836
Fletch Lives (1989),0.34510404576915144
Repo Man (1984),0.3448687038359842
Romeo and Juliet (1968),0.34485888181968166
Forbidden Planet (1956),0.3448343718379176
Akira (1988),0.33992818386277485
High Noon (1952),0.3378068961251579
Amistad (1997),0.3374696859095069
Hamlet (1996),0.33714290110489364
Fly Away Home (1996),0.3368193636717012
Lost in Space (1998),0.3367792886939626
In the Heat of the Night (1967),0.33647171952109756
Sabrina (1995),0.3361809611666071
Evita (1996),0.3361280885354727
It Happened One Night (1934),0.33604684471839097
Benny & Joon (1993),0.3360151586373759
Reality Bites (1994),0.33601011439241374
"Cutting Edge, The (1992)",0.3360075400768722
Species (1995),0.3360003328571049
Beneath the Planet of the Apes (1970),0.33597277350594046
Dolores Claiborne (1994),0.33587987833335137
First Blood (1982),0.3358654871126131
"Big Sleep, The (1946)",0.33581197552218567
Cinema Paradiso (1988),0.33580681519175304
"Man Without a Face, The (1993)",0.3357538470049374
"Dead Zone, The (1983)",0.3357535887422467
Bad Boys (1995),0.33564935940186474
Henry V (1989),0.33562307665507596
Rambo: First Blood Part II (1985),0.3355578101366321
Strangers on a Train (1951),0.33549625594243404
Payback (1999),0.33543887610722023
"Third Man, The (1949)",0.3353392515018797
Bulworth (1998),0.33520743990452057
"Mis�rables, Les (1998)",0.33499395670433185
Papillon (1973),0.33497490082936804
Song of the South (1946),0.3349655981358258
"Spanish Prisoner, The (1997)",0.33492265778922353
"Bamba, La (1987)",0.3282773464529579
Any Given Sunday (1999),0.3275610907007827
Rocky II (1979),0.3272570960161296
Licence to Kill (1989),0.3271614625998937
Honeymoon in Vegas (1992),0.32710390576291265
Ever After: A Cinderella Story (1998),0.32707120401518613
"View to a Kill, A (1985)",0.326999079325144
"Love Bug, The (1969)",0.32693485805767125
Guess Who's Coming to Dinner (1967),0.3265280633268361
Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),0.3264803765137292
Harry and the Hendersons (1987),0.3264297478873464
His Girl Friday (1940),0.3264204593252637
"Night to Remember, A (1958)",0.3264006916579262
Night of the Comet (1984),0.3263297621364694
William Shakespeare's Romeo and Juliet (1996),0.3260956121009045
I Know What You Did Last Summer (1997),0.32587303808205503
Places in the Heart (1984),0.32579394622494057
Who's Afraid of Virginia Woolf? (1966),0.3257505599109991
To Die For (1995),0.3256579920190635
To Sir with Love (1967),0.3256543549227062
Breakdown (1997),0.3256262191569081
Notorious (1946),0.32558527248159636
Beautiful Girls (1996),0.3253585901400015
"Mission, The (1986)",0.318403503483739
Clue (1985),0.3183820015267254
EDtv (1999),0.3183205842409557
"Nutty Professor, The (1963)",0.31809999061886995
Return to Oz (1985),0.31790087133248085
Young Guns II (1990),0.3172694624630658
Father of the Bride Part II (1995),0.3171124786890248
"Muppet Christmas Carol, The (1992)",0.3169843952758572
"Bone Collector, The (1999)",0.31696634432987997
"Haunting, The (1999)",0.3169624093032769
Hope Floats (1998),0.3168994022908632
Giant (1956),0.3168343805876023
"Honey, I Blew Up the Kid (1992)",0.31683001500367663
"Me, Myself and Irene (2000)",0.3167383171328814
Fantastic Voyage (1966),0.31669643753880794
"Creature From the Black Lagoon, The (1954)",0.31663484687422055
"13th Warrior, The (1999)",0.3166265621702219
"Hand That Rocks the Cradle, The (1992)",0.31659711754155045
Murder in the First (1995),0.31659452701496565
Carlito's Way (1993),0.3165883791685911
Pitch Black (2000),0.3164392529432912
Lake Placid (1999),0.31642557647565267
"Bronx Tale, A (1993)",0.31637502258156247
Pete's Dragon (1977),0.3163440841743027
Copycat (1995),0.316216812367506
Quest for Fire (1981),0.3158704980831483
"Cable Guy, The (1996)",0.31572748034177717
Shine (1996),0.31557018954272625
"Princess Mononoke, The (Mononoke Hime) (1997)",0.3101966484509075
Weekend at Bernie's (1989),0.30876289109358673
My Bodyguard (1980),0.3084827907551597
Wyatt Earp (1994),0.30838169209240474
Hairspray (1988),0.308169050141786
Santa Claus: The Movie (1985),0.3081343505202666
Small Soldiers (1998),0.3077915849133638
Around the World in 80 Days (1956),0.3076671248797624
"Searchers, The (1956)",0.30738720624808163
Sabrina (1954),0.3072999216575339
Snow Falling on Cedars (1999),0.3072775429391601
Star Trek V: The Final Frontier (1989),0.30719125627124005
"Bridges of Madison County, The (1995)",0.3070280732939604
Singles (1992),0.3069932106146308
"7th Voyage of Sinbad, The (1958)",0.3069439178966646
Alien Nation (1988),0.3068828790946738
"Golden Child, The (1986)",0.30686001574710553
"Sex, Lies, and Videotape (1989)",0.3067766144395878
Dial M for Murder (1954),0.30667582603881394
"Fly, The (1958)",0.30667573798839437
Cookie's Fortune (1999),0.30659875237771084
Cabaret (1972),0.30654004698355064
Blood Simple (1984),0.3063178246212864
Bound (1996),0.30626087283649794
Scream 2 (1997),0.3060905091305856
"Close Shave, A (1995)",0.30498790947567855
"River Wild, The (1994)",0.3003519149721473
"Wrong Trousers, The (1993)",0.2992703802691355
"Paper Chase, The (1973)",0.29902001412333695
George of the Jungle (1997),0.29885599603251817
"Wild Bunch, The (1969)",0.29872899166523664
Varsity Blues (1999),0.2982090686365761
"Jungle Book, The (1994)",0.29813674317677524
"Peacemaker, The (1997)",0.2981130752714609
"Parent Trap, The (1961)",0.2980928468281784
"Christmas Carol, A (1938)",0.2980204454494769
Roman Holiday (1953),0.2980160303442976
Naked Gun 33 1/3: The Final Insult (1994),0.2980109480327594
"Lost Weekend, The (1945)",0.2976599606938183
"Sword in the Stone, The (1963)",0.2975594212401246
"Secret of NIMH, The (1982)",0.2974544100628486
"Man for All Seasons, A (1966)",0.2974118559923084
Friday (1995),0.29707268503313583
Abbott and Costello Meet Frankenstein (1948),0.2970508431000137
Muppet Treasure Island (1996),0.29691416843130936
"Virgin Suicides, The (1999)",0.29689864996715676
Anaconda (1997),0.2967077730622101
Something Wicked This Way Comes (1983),0.2887075985924747
Robin Hood: Men in Tights (1993),0.2883789686317304
Last Action Hero (1993),0.2881384292870094
Rebecca (1940),0.2880944811624931
Bachelor Party (1984),0.2880142499973916
"Apple Dumpling Gang, The (1975)",0.287989564531916
Key Largo (1948),0.2879786521948229
Tommy (1975),0.28790276946733234
Manhattan (1979),0.28769415574944807
Double Jeopardy (1999),0.28740750003344395
Touch of Evil (1958),0.28735271138112717
Nurse Betty (2000),0.28734227439674526
Meet Joe Black (1998),0.28728830673672173
Phantasm (1979),0.28724022979628505
About Last Night... (1986),0.28716651266929344
Casper (1995),0.28007683843713777
Titan A.E. (2000),0.2799786514971319
"Outlaw Josey Wales, The (1976)",0.27951608056802923
Help! (1965),0.27933336368244466
"Man with the Golden Gun, The (1974)",0.27915404738754035
Pale Rider (1985),0.2790271023676282
Bringing Up Baby (1938),0.2790050554346207
Judge Dredd (1995),0.27863654001650995
"Mighty Ducks, The (1992)",0.2785827913324683
Home Alone 2: Lost in New York (1992),0.27832642387872514
Shaft (2000),0.2782168450467312
Serial Mom (1994),0.2781691422544956
Friday the 13th (1980),0.2780576592490061
Christine (1983),0.27792854506358083
Children of the Corn (1984),0.2778307615970783
Fallen (1998),0.2776394838295631
"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",0.27763827562456184
Disclosure (1994),0.27755221595753665
What Dreams May Come (1998),0.2695070961078241
"Gold Rush, The (1925)",0.26934128210790775
Funny Face (1957),0.2690875767399281
Tin Men (1987),0.2690309098113556
Steel Magnolias (1989),0.2688955028263522
Robocop 2 (1990),0.26883056110499265
"Postino, Il (The Postman) (1994)",0.2688059599800401
Conquest of the Planet of the Apes (1972),0.26865865198908884
Mary Shelley's Frankenstein (1994),0.2685978960761483
St. Elmo's Fire (1985),0.26846111651129884
Soylent Green (1973),0.26845390099984084
Bird on a Wire (1990),0.2684164777865694
Re-Animator (1985),0.26841635095769556
Metropolis (1926),0.26835011242391177
"Kentucky Fried Movie, The (1977)",0.2683391900616164
Buffalo 66 (1998),0.2683343652843798
"Unbearable Lightness of Being, The (1988)",0.26828907177508315
Meatballs (1979),0.2682721459744061
Lord of the Flies (1963),0.26821317700438024
Center Stage (2000),0.26813307766339134
Small Time Crooks (2000),0.2681304565958544
"Boy Who Could Fly, The (1986)",0.26812713544767974
Cube (1997),0.2680856584605631
Beavis and Butt-head Do America (1996),0.26119699434050536
"People vs. Larry Flynt, The (1996)",0.26031081054437993
On Her Majesty's Secret Service (1969),0.25992269666267376
Immortal Beloved (1994),0.25990144909915464
Last Man Standing (1996),0.25988044461159426
She's All That (1999),0.25969656945904124
Seven Years in Tibet (1997),0.2595518235739986
Hellraiser (1987),0.2594743726312404
Timecop (1994),0.259385409435385
Desperado (1995),0.25936996053625305
Marty (1955),0.25931022335740844
"Great Race, The (1965)",0.25925705354756656
City of Angels (1998),0.2590346826894752
Superman IV: The Quest for Peace (1987),0.2589903884648015
Grand Canyon (1991),0.2589068203295176
Pacific Heights (1990),0.25878460653908497
"Adventures of Robin Hood, The (1938)",0.25873426485014805
Creepshow (1982),0.2586613458072707
Kelly's Heroes (1970),0.25866125414256513
Marathon Man (1976),0.25863511738297673
Spawn (1997),0.25859172510520556
American Movie (1999),0.2585782823871865
"American Tail: Fievel Goes West, An (1991)",0.2584335158782258
Breaker Morant (1980),0.25819764628752473
Encino Man (1992),0.2508271283860678
Porky's (1981),0.2506795546376456
Six Degrees of Separation (1993),0.2502681554252384
Inspector Gadget (1999),0.2502509859251181
Grease 2 (1982),0.25021659369824517
Auntie Mame (1958),0.25014991589835134
"Thirteenth Floor, The (1999)",0.25011983851514774
Event Horizon (1997),0.25005730012432154
Daylight (1996),0.25003827820587166
High Plains Drifter (1972),0.24993233907379303
Modern Times (1936),0.24992749598352182
All Quiet on the Western Front (1930),0.24974814206623283
Gremlins 2: The New Batch (1990),0.24974243910452393
"Best Years of Our Lives, The (1946)",0.2497347327049663
Tora! Tora! Tora! (1970),0.24966146573258413
Michael (1996),0.24965921669530938
My Favorite Year (1982),0.249576252817114
Drop Dead Gorgeous (1999),0.24956348038166148
Five Easy Pieces (1970),0.24952474715030118
Night Shift (1982),0.24951129818828716
To Catch a Thief (1955),0.24951076175735876
"Name of the Rose, The (1986)",0.24943489901814214
Don Juan DeMarco (1995),0.24943432201315333
Ace Ventura: When Nature Calls (1995),0.24942331643613447
Reds (1981),0.24941235491578426
"Towering Inferno, The (1974)",0.24940027811864934
Heartbreak Ridge (1986),0.24936074787420254
Cujo (1983),0.24930924569480978
"Kid, The (2000)",0.24929174057082137
Barbarella (1968),0.24924457640106432
"Pelican Brief, The (1993)",0.24921980164090143
History of the World: Part I (1981),0.24919951183466413
"Faculty, The (1998)",0.2490395786310421
Holiday Inn (1942),0.2490320945654885
Menace II Society (1993),0.2489727364962469
"Madness of King George, The (1994)",0.24875585970296954
Force 10 from Navarone (1978),0.24875481033485758
"City of Lost Children, The (1995)",0.24867486943538583
"Pillow Book, The (1995)",0.24472952715581117
"Road to El Dorado, The (2000)",0.24157339244713355
"Arrival, The (1996)",0.2408822981011004
Angels in the Outfield (1994),0.240357408001243
Stand and Deliver (1987),0.2402506876836349
Police Academy 2: Their First Assignment (1985),0.24023628484748463
Howard the Duck (1986),0.24019332443560304
"Texas Chainsaw Massacre, The (1974)",0.23985911329248946
Mortal Kombat (1995),0.23985736347753964
Arlington Road (1999),0.2398557772038035
Guys and Dolls (1955),0.23984656712459984
Firestarter (1984),0.23975898250317507
"Mis�rables, Les (1995)",0.2397233407789301
City Lights (1931),0.2396378619261041
"Rescuers, The (1977)",0.23959350190894377
"39 Steps, The (1935)",0.23933614436874162
Nineteen Eighty-Four (1984),0.2392801935033929
In & Out (1997),0.23925296899268686
Mercury Rising (1998),0.2320722502687103
Titanic (1953),0.2316488710311313
Muriel's Wedding (1994),0.23128353299535107
"Ideal Husband, An (1999)",0.23105822083045124
Iron Eagle (1986),0.23099620759047282
"Man Who Knew Too Little, The (1997)",0.23093896529025626
Mighty Joe Young (1998),0.2309132948480529
Death Becomes Her (1992),0.23082098002665774
Deep Rising (1998),0.23076896947366
Yellow Submarine (1968),0.2307128692787076
Hellbound: Hellraiser II (1988),0.230579894087722
When a Man Loves a Woman (1994),0.23054838244051323
"Devil's Own, The (1997)",0.23052574330166137
Rising Sun (1993),0.23051002140990168
Damien: Omen II (1978),0.23031476975608123
"Long Kiss Goodnight, The (1996)",0.23030050810040925
Summer of Sam (1999),0.23025005764774287
"Affair to Remember, An (1957)",0.23020372942919912
Hud (1963),0.23013302318752016
"Little Shop of Horrors, The (1960)",0.23012709685999397
Fright Night (1985),0.23011332733287881
When We Were Kings (1996),0.2300394535119246
Rope (1948),0.2300062186678823
"Way We Were, The (1973)",0.22992735843781623
"Money Pit, The (1986)",0.22986194700614657
Diner (1982),0.22984014855856302
"Walk in the Clouds, A (1995)",0.22974166322651704
Ponette (1996),0.22908458562651296
Mutiny on the Bounty (1935),0.22184758190876802
"Prince of Tides, The (1991)",0.2218145776518212
Vegas Vacation (1997),0.2216821517445197
Absolute Power (1997),0.22165834071212445
Great Expectations (1998),0.2216169747633682
"Perfect World, A (1993)",0.2213279542970893
Manhattan Murder Mystery (1993),0.2213020568490764
"Flintstones, The (1994)",0.2212207078727803
Love and Basketball (2000),0.2212131613109295
Pushing Tin (1999),0.22113778196544912
With Honors (1994),0.22112893620432877
Rambo III (1988),0.22095371718309012
"Man with Two Brains, The (1983)",0.2208512611327203
"Jackal, The (1997)",0.22083081470029386
"Fox and the Hound, The (1981)",0.2208229332746588
Kids in the Hall: Brain Candy (1996),0.22076243188772893
Bananas (1971),0.22067282680260858
"Replacements, The (2000)",0.2206223750972171
Cocoon: The Return (1988),0.22056598551731915
Death Wish (1974),0.2205558375515049
Bride of Frankenstein (1935),0.22053832473508872
"Amityville Horror, The (1979)",0.2205202286685793
"Conversation, The (1974)",0.22047443680324408
"Mystery, Alaska (1999)",0.22046160438053392
Someone to Watch Over Me (1987),0.22028110847080157
My Science Project (1985),0.22023043611462892
Benji (1974),0.22019139832201587
Indecent Proposal (1993),0.220188416809717
"Frighteners, The (1996)",0.2201706305434109
Mighty Aphrodite (1995),0.22011168193718322
"Age of Innocence, The (1993)",0.22006692495471003
Operation Dumbo Drop (1995),0.22004469035068083
Blind Date (1987),0.21996491494907094
"Sweet Hereafter, The (1997)",0.21988534692311226
"Mariachi, El (1992)",0.21428341605598614
Hackers (1995),0.21318555396673103
Flubber (1997),0.21280603161756823
Murder at 1600 (1997),0.2121844417586645
Hollow Man (2000),0.21194452590072044
"Skulls, The (2000)",0.2119169749781503
"Secret of Roan Inish, The (1994)",0.21189602799614954
"Relic, The (1997)",0.21184312830713964
Bicentennial Man (1999),0.21182189010709568
Practical Magic (1998),0.21176324131366214
Body Snatchers (1993),0.21174823110498098
"Ref, The (1994)",0.2114152027028989
Battle for the Planet of the Apes (1973),0.21139491777162903
"Buddy Holly Story, The (1978)",0.21132551009418601
Stigmata (1999),0.21130777271549275
"Haunting, The (1963)",0.21125292552259844
Hamlet (1990),0.21115183533220683
Sommersby (1993),0.2111393574748299
My Life as a Dog (Mitt liv som hund) (1985),0.21104798736011338
"Howling, The (1980)",0.2110327296018698
Hang 'em High (1967),0.21096021308720111
Buffy the Vampire Slayer (1992),0.2109590214591252
"Omega Man, The (1971)",0.2109180272684776
Bullets Over Broadway (1994),0.21089452394050642
"Corrina, Corrina (1994)",0.21084448025657912
"Stepford Wives, The (1975)",0.21084142823637703
My Blue Heaven (1990),0.21083248734154988
Where Eagles Dare (1969),0.21076395151515342
"Flamingo Kid, The (1984)",0.21064832386579457
Black Sheep (1996),0.21062967068920904
eXistenZ (1999),0.21062872223044335
"Grand Day Out, A (1992)",0.21029451010437458
Nick of Time (1995),0.20500637473031208
Romeo Must Die (2000),0.20418765436933117
Airheads (1994),0.20302851519785112
Raise the Red Lantern (1991),0.20264108203913062
Nine 1/2 Weeks (1986),0.20246250975826752
"Falcon and the Snowman, The (1984)",0.20232083236091486
Homeward Bound: The Incredible Journey (1993),0.20229855532509336
Mimic (1997),0.2022801341943783
"Brothers McMullen, The (1995)",0.20216783274943562
Forces of Nature (1999),0.20215391112952732
"Rescuers Down Under, The (1990)",0.20210814568441599
"House on Haunted Hill, The (1999)",0.2020561314753025
Coyote Ugly (2000),0.2019255861756615
Lucas (1986),0.20189430536047678
"Beach, The (2000)",0.20185630279111583
"Absent Minded Professor, The (1961)",0.20185363173310494
"First Wives Club, The (1996)",0.20183955503128825
"Limey, The (1999)",0.20179430094592476
Sinbad and the Eye of the Tiger (1977),0.20166891909295254
Ghost Dog: The Way of the Samurai (1999),0.20166866467682493
Loaded Weapon 1 (1993),0.20165386571134958
Shadowlands (1993),0.20164947379714204
Dracula (1931),0.201482172001414
Crimes and Misdemeanors (1989),0.20146921246433022
My Life (1993),0.20144367321444134
Agnes of God (1985),0.20138012976868871
Magnum Force (1973),0.20131605208023962
Jaws 2 (1978),0.20130874669871826
Once Upon a Time in America (1984),0.20124893270659255
Mulholland Falls (1996),0.2012017178087548
"Quiet Man, The (1952)",0.20119410656141146
"Lord of the Rings, The (1978)",0.20115113009033836
In the Name of the Father (1993),0.20110830421701775
Bring It On (2000),0.20107675707943393
Some Kind of Wonderful (1987),0.2010721731218468
"'burbs, The (1989)",0.20101524387759437
Heavenly Creatures (1994),0.20080991120121622
Wallace & Gromit: The Best of Aardman Animation (1996),0.2005140358444477
Son in Law (1993),0.1943564828452642
"Outsiders, The (1983)",0.1936970472238402
"Very Brady Sequel, A (1996)",0.19332525138486575
Cutthroat Island (1995),0.1931524028480758
"Bachelor, The (1999)",0.19286895967292766
"Karate Kid III, The (1989)",0.19280099910149903
Dangerous Minds (1995),0.19276172032808003
I.Q. (1994),0.19275284789795152
Robin Hood (1973),0.19250796939435594
Max Dugan Returns (1983),0.19248741405606346
Tom Jones (1963),0.19217614850463338
Devil in a Blue Dress (1995),0.1921131705573755
"Great Mouse Detective, The (1986)",0.19203051610997998
Legend (1985),0.19201122246564756
"Journey of Natty Gann, The (1985)",0.1919939401498697
Suspicion (1941),0.19197921520987227
Mickey Blue Eyes (1999),0.1919724284545125
Universal Soldier (1992),0.19194723046898185
"Hidden, The (1987)",0.19190035841471242
"Mummy, The (1932)",0.19184924668002212
"Invisible Man, The (1933)",0.1918458350634931
"Spitfire Grill, The (1996)",0.19180401661203833
Swamp Thing (1982),0.19177919821045958
Bronco Billy (1980),0.19176777714854448
Tank Girl (1995),0.19174855498554066
"Edge, The (1997)",0.1917251654494658
Multiplicity (1996),0.19169003218632158
"River, The (1984)",0.19167882475250703
All Dogs Go to Heaven (1989),0.19162988644912643
Nell (1994),0.1916105688367429
"Trip to Bountiful, The (1985)",0.19160558597247185
"Thomas Crown Affair, The (1968)",0.19156284805688784
It Could Happen to You (1994),0.19155080613094816
Charade (1963),0.19150437596402242
Wes Craven's New Nightmare (1994),0.1915024444819653
Sleepers (1996),0.1914808619370049
"Thin Man, The (1934)",0.191453910166794
White Squall (1996),0.19138017022134796
American Flyers (1985),0.1913210480899617
Shall We Dance? (Shall We Dansu?) (1996),0.19130740571000102
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",0.1912539711698042
Lone Star (1996),0.1911821700375751
Batman: Mask of the Phantasm (1993),0.1858548993402815
Hero (1992),0.18441737114606338
"Last Picture Show, The (1971)",0.18354496926481673
Everest (1998),0.18327282624301186
Hocus Pocus (1993),0.18298955882731377
Primary Colors (1998),0.1829522607934114
Rocky V (1990),0.18291579582234407
Blowup (1966),0.18286829052433343
Little Women (1994),0.18275968145697913
"Apple Dumpling Gang Rides Again, The (1979)",0.18272718509927474
Beyond the Mat (2000),0.18272184591453292
Heaven Can Wait (1978),0.1826790593103795
Empire Records (1995),0.18264216949969245
"Little Princess, A (1995)",0.18261660960165133
"Bell, Book and Candle (1958)",0.18246018293071348
Carnal Knowledge (1971),0.18245982977390846
"Presidio, The (1988)",0.18243824239292206
Foxfire (1996),0.1823963431642488
Inherit the Wind (1960),0.18239192132510895
Gung Ho (1986),0.1823262182205211
Fools Rush In (1997),0.182313564012422
Everyone Says I Love You (1996),0.18231017554993406
Simon Birch (1998),0.18230613004960455
Escape from L.A. (1996),0.182295737095131
"Program, The (1993)",0.18225077487600375
Splendor in the Grass (1961),0.18223091680091294
Pet Sematary (1989),0.18219821353132365
Spellbound (1945),0.18214289329835642
"Midsummer Night's Dream, A (1999)",0.1821290960807593
Outrageous Fortune (1987),0.18211940825803039
Year of Living Dangerously (1982),0.18211501056013896
What Planet Are You From? (2000),0.18210560576284576
"Seventh Sign, The (1988)",0.18206744721876073
Angela's Ashes (1999),0.181984016262112
Psycho II (1983),0.18198391891030855
Bed of Roses (1996),0.18196218092200137
"Nightmare on Elm Street 3: Dream Warriors, A (1987)",0.1819550056866347
Forget Paris (1995),0.18189707857466417
Ran (1985),0.18189266724783168
Nobody's Fool (1994),0.18186736191617503
Thinner (1996),0.18184198953647213
Kalifornia (1993),0.18181142165379727
Lolita (1997),0.18171681329812467
Badlands (1973),0.17637709545364524
Runaway Train (1985),0.176304706248546
Showgirls (1995),0.17426787054590445
Dante's Peak (1997),0.17376303372773996
"Phantom, The (1996)",0.17359478670867226
Easy Money (1983),0.17357470341280623
Blown Away (1994),0.17356213128934203
Chain Reaction (1996),0.17355267052545237
U2: Rattle and Hum (1988),0.17350684344128117
Junior (1994),0.1734545663232933
For a Few Dollars More (1965),0.17331837578564802
Anywhere But Here (1999),0.17328051339008205
Running Scared (1986),0.1732279122408387
Funny Farm (1988),0.1731498478767724
Dying Young (1991),0.17309843783335407
Blues Brothers 2000 (1998),0.173076840217245
Beverly Hills Ninja (1997),0.1730134874486422
"Place in the Sun, A (1951)",0.17292506944885833
Jumpin' Jack Flash (1986),0.1729137304629316
"Messenger: The Story of Joan of Arc, The (1999)",0.17285416401934775
North Dallas Forty (1979),0.17278341037422992
Little Voice (1998),0.17266609136189437
Red Sonja (1985),0.17261916839704067
"Black Hole, The (1979)",0.1725875770544387
Brighton Beach Memoirs (1986),0.17251330198737908
Friday the 13th Part 2 (1981),0.1725029417145347
Wolf (1994),0.17246747233661092
Red Rock West (1992),0.17242862412852378
8 Seconds (1994),0.17239162224801727
Atlantic City (1980),0.17236979547826636
Pump Up the Volume (1990),0.17235145382673084
Village of the Damned (1960),0.17234862085711716
Bottle Rocket (1996),0.17234584249605206
"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",0.17228195323412515
Mouse Hunt (1997),0.17218077297631562
"Three Caballeros, The (1945)",0.17217284040637246
Fear (1996),0.17215614950734637
Sid and Nancy (1986),0.17207244968909507
"Out-of-Towners, The (1999)",0.1640611495012435
Dick (1999),0.16399385589932364
I Still Know What You Did Last Summer (1998),0.16382086984727418
Renaissance Man (1994),0.16373341062769198
"Shaggy Dog, The (1959)",0.16368917125080576
Supercop (1992),0.1636364973321959
Dead Presidents (1995),0.1636131223405364
Medicine Man (1992),0.16357215941444858
Message in a Bottle (1999),0.1635216368630366
"Island of Dr. Moreau, The (1996)",0.16350965199313888
Central Station (Central do Brasil) (1998),0.16350556708578792
Friday the 13th Part 3: 3D (1982),0.16344211378452628
Soldier (1998),0.16342913814552884
Milk Money (1994),0.16342619379808596
D2: The Mighty Ducks (1994),0.16334322739618717
Swing Kids (1993),0.1633118867307457
Nighthawks (1981),0.16328880459686795
Everything You Always Wanted to Know About Sex (1972),0.16326435344457702
Hamlet (2000),0.163220096208514
"Golden Voyage of Sinbad, The (1974)",0.16319994549263023
"Nightmare on Elm Street 4: The Dream Master, A (1988)",0.16317145671751332
Jingle All the Way (1996),0.16307916155325383
Monkey Shines (1988),0.16307750383181557
